duration_s,orig_bytes,resp_bytes,proto,label,source_file
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.11469697952270508,0,4398,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2537388801574707,0,744,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.27082204818725586,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.26779699325561523,0,496,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2434980869293213,0,310,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.28148698806762695,0,992,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.23699617385864258,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2656869888305664,0,682,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.004525899887084961,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.28403806686401367,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.03648114204406738,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.1360011100769043,0,4398,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.14971208572387695,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2828998565673828,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.1675729751586914,0,372,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2618560791015625,0,310,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.16772699356079102,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.06658816337585449,0,186,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.1893470287322998,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.23855185508728027,0,186,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.09540009498596191,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.0931539535522461,0,2932,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2071549892425537,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.010509014129638672,0,2932,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2525599002838135,0,682,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,73,0,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,73,0,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2647528648376465,0,38116,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.09503698348999023,0,2932,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.11120796203613281,0,310,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.23584699630737305,0,4398,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2638111114501953,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.07464790344238281,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.09317302703857422,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.26371216773986816,0,1612,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.24644994735717773,0,496,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.09409308433532715,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.09357690811157227,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.12210917472839355,0,310,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2310788631439209,0,7330,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.1729881763458252,0,682,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.02966618537902832,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.1676490306854248,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.23792004585266113,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.22519803047180176,0,310,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.06783199310302734,0,4398,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2518649101257324,1752,0,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.003922939300537109,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.24501705169677734,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.127669095993042,0,186,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.09128499031066895,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.18051600456237793,0,310,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.21151304244995117,0,2932,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.09954094886779785,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.16148710250854492,0,5864,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.08992695808410645,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.13470911979675293,0,310,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.15175890922546387,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.14209413528442383,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.19146084785461426,0,310,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,73,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.16112112998962402,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.19954705238342285,0,930,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.16493988037109375,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.08418011665344238,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.06369495391845703,0,4398,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,73,0,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.15242385864257812,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.21307015419006348,0,2932,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,73,0,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.22897887229919434,0,11728,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2069690227508545,0,434,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.0541079044342041,0,186,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.11315202713012695,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.20975613594055176,0,434,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.06682300567626953,0,5864,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.10959196090698242,0,2932,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.08820796012878418,0,2932,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,75,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.21019506454467773,0,806,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,73,0,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.20583295822143555,0,868,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.15883803367614746,0,186,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.2064371109008789,0,2932,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.18812203407287598,0,4398,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.16093206405639648,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.07445621490478516,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,73,0,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.15207910537719727,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.08728694915771484,146,0,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.20212197303771973,0,806,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.12750005722045898,0,186,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.19395685195922852,0,1178,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.0892338752746582,0,2932,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.17809581756591797,0,19058,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.1684730052947998,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,73,0,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.16475796699523926,0,186,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.025548934936523438,0,2932,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.15643811225891113,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.12332391738891602,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.14221692085266113,0,16126,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.18401193618774414,0,682,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,73,0,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,73,0,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.08916997909545898,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.1347348690032959,0,186,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.1560831069946289,0,186,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.11019396781921387,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.062452077865600586,0,124,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.14892101287841797,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.14133596420288086,0,248,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,62,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
0.001,0,1466,UDP,malicious,ddos_captures/amp.UDP.DNSANY.pcap
